OBJECTID,CaseObjectID,AppliedDate,Fee,IssuedDate,ParcelNo,PropertyAddress,Status,Valuation,WorkDescription,BuildingUseCode,PermitNumber,PermitType,PermitSubType
9451319,7922,2018/03/15 08:00:00+00,275.0,2018/03/29 08:00:00+00,320177000,499 W MAIN ST,CLOSED,0,Commercial Demolition,,D-18-00007,C-DEMO,C-DEMO
9451320,7921,2018/03/15 08:00:00+00,275.0,2018/03/29 08:00:00+00,320178000,421 W MAIN ST,ISSUE,0,Commercial Demolition,,D-18-00006,C-DEMO,C-DEMO
9451350,7891,2016/11/17 10:00:00+00,275.0,2016/11/17 10:00:00+00,100059000,1211-13 W MAIN ST,CLOSED,0,Commercial Demolition,,D-16-00027,C-DEMO,C-DEMO
9451357,7884,2016/08/25 08:00:00+00,550.0,2016/10/03 08:00:00+00,310170000,853 W MAIN ST,CLOSED,0,Commercial Demolition,,D-16-00020,C-DEMO,C-DEMO
9451369,7872,2016/05/20 08:00:00+00,275.0,2016/07/21 08:00:00+00,100064000,1106 W MAIN ST,CLOSED,0,Commercial Demolition,,D-16-00008,C-DEMO,C-DEMO
9451418,7823,2013/08/01 08:00:00+00,275.0,2013/08/07 08:00:00+00,320197000,315 W MAIN ST,CLOSED,0,Commercial Demolition,,D-13-00022,C-DEMO,C-DEMO
9451419,7822,2013/08/01 08:00:00+00,275.0,2013/08/07 08:00:00+00,320198000,301 W MAIN ST,ISSUE,0,Commercial Demolition,,D-13-00021,C-DEMO,C-DEMO
9451425,7816,2013/03/28 08:00:00+00,275.0,2013/04/23 08:00:00+00,300003000,852-854 W MAIN ST,ISSUE,0,Commercial Demolition,,D-13-00015,C-DEMO,C-DEMO
9451535,7706,2008/11/21 10:00:00+00,254.38,2008/11/26 10:00:00+00,330272000,219-221 WEST MAIN STREET,ISSUE,0,Commercial Demolition,,D-08-00004,C-DEMO,C-DEMO
9451589,7652,2023/03/23 08:00:00+00,399.44,2023/04/12 08:00:00+00,280001000,240 W MAIN ST STE 312,ISSUE,0,Tenant Upfit,,BN-23-0095,C-BLDG,C-TENUP
9451619,7622,2023/02/24 10:00:00+00,1198.04,2024/07/30 22:09:37+00,310166000,915 W MAIN ST,OPEN,0,Tenant Upfit,A2 - Hospitality including Restaurants and Hotels,BN-23-0065,C-BLDG,C-TENUP
9451655,7586,2023/01/27 10:00:00+00,2449.04,2023/06/05 17:02:33+00,100068000,1000 W MAIN ST,CANCELLED,0,Exterior Renovation,,BN-23-0029,B-CONVERT,B-EXTREN
9451687,7554,2022/12/22 10:00:00+00,140.56,2023/01/06 10:00:00+00,100078000,900 W MAIN ST,ISSUE,0,Other,,BN-22-0421,C-BLDG,C-BLDGOTH
9451698,7543,2022/12/14 10:00:00+00,0.0,,530059000,407 E MAIN ST,CANCELLED,0,Tenant Upfit,,BN-22-0410,C-BLDG,C-TENUP
9451720,7521,2022/11/23 10:00:00+00,185.44,2023/02/01 10:00:00+00,300002000,810-820 W MAIN ST,ISSUE,0,Other,,BN-22-0388,C-BLDG,C-BLDGOTH
9451724,7517,2022/11/22 10:00:00+00,430.04,2022/12/08 10:00:00+00,530080000,605 E MAIN ST & 7TH ST NE,CLOSED,0,Interior Renovations,,BN-22-0384,B-CONVERT,B-INTREN
9451755,7486,2022/11/01 08:00:00+00,165.04,2022/12/07 10:00:00+00,530080000,605 E MAIN ST & 7TH ST NE,CLOSED,0,Interior Renovations,,BN-22-0353,C-BLDG,C-INTRENO
9451771,7470,2022/10/18 08:00:00+00,93.84,2022/12/08 10:00:00+00,530080000,605 E MAIN ST & 7TH ST NE,CLOSED,0,Interior Renovations,,BN-22-0337,B-CONVERT,B-INTREN
9451781,7460,2022/10/06 08:00:00+00,406.98,2022/11/02 08:00:00+00,530080000,605 E MAIN ST & 7TH ST NE,CANCELLED,0,Interior Renovations,,BN-22-0327,B-CONVERT,B-INTREN
9451784,7457,2022/10/03 08:00:00+00,705.14,2023/01/12 10:00:00+00,530162200,701 E WATER ST,CLOSED,0,Tenant Upfit,,BN-22-0324,C-BLDG,C-TENUP
9451790,7451,2022/09/28 08:00:00+00,9715.04,2022/11/15 10:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-22-0318,C-BLDG,C-TENUP
9451813,7428,2022/09/09 08:00:00+00,598.04,2022/10/20 08:00:00+00,280001000,240 W MAIN ST STE 313,CLOSED,0,Tenant Upfit,,BN-22-0295,C-BLDG,C-TENUP
9451838,7403,2022/08/08 08:00:00+00,1990.04,2022/09/29 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Interior Renovations,,BN-22-0270,B-CONVERT,B-INTREN
9451853,7388,2022/07/27 08:00:00+00,61.0,2022/07/27 08:00:00+00,330245000,119-123 E MAIN ST,ISSUE,0,Closure of Tank,,BN-22-0255,B-CONVERT,B-CLSTANK
9451896,7345,2022/06/22 08:00:00+00,7464.57,2022/10/27 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-22-0212,C-BLDG,C-TENUP
9451910,7331,2022/06/07 08:00:00+00,64414.04,,290003000,612 W MAIN ST,OPEN,0,Apartment/Condo/Multistory Unit,,BN-22-0197,C-BLDG,C-APTCOND
9451946,7295,2022/05/09 08:00:00+00,205.84,2022/08/25 08:00:00+00,330259000,113 W MAIN ST,ISSUE,0,Exterior Renovation,,BN-22-0161,B-CONVERT,B-EXTREN
9451947,7294,2022/05/06 08:00:00+00,124.24,2022/08/23 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-22-0160,C-BLDG,C-TENUP
9451951,7290,2022/05/05 08:00:00+00,277.04,2022/08/12 08:00:00+00,280026000,120 E MAIN ST,ISSUE,0,Interior Renovations,,BN-22-0156,B-CONVERT,B-INTREN
9451966,7275,2022/04/25 08:00:00+00,436.52,2022/09/09 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Tenant Upfit,,BN-22-0141,C-BLDG,C-TENUP
9451972,7269,2022/04/20 08:00:00+00,95.68,2022/06/24 08:00:00+00,280042000,316 E MAIN ST,ISSUE,0,Repair Foundation,,BN-22-0135,B-CONVERT,B-REPFOUND
9452012,7229,2022/03/25 08:00:00+00,310.1,2022/06/10 08:00:00+00,280049000,414 E MAIN ST,CLOSED,0,Interior Renovations,,BN-22-0094,B-CONVERT,B-INTREN
9452016,7225,2022/03/25 08:00:00+00,598.04,2022/08/23 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-22-0090,C-BLDG,C-TENUP
9452044,7197,2022/03/04 10:00:00+00,322.94,2022/04/25 08:00:00+00,280049000,414 E MAIN ST,CLOSED,0,Interior Renovations,,BN-22-0062,B-CONVERT,B-INTREN
9452054,7187,2022/03/02 10:00:00+00,85.68,2022/03/02 10:00:00+00,530091LF0,507 E MAIN ST,CLOSED,0,Interior Demolition Only,,BN-22-0052,B-CONVERT,B-INTDEMO
9452055,7186,2022/03/02 10:00:00+00,277.04,2022/04/19 08:00:00+00,100050000,1001 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-22-0051,C-BLDG,C-TENUP
9452088,7153,2022/01/25 10:00:00+00,95.68,,280042000,316 E MAIN ST,CANCELLED,0,Repair Foundation,,BN-22-0018,B-CONVERT,B-REPFOUND
9452120,7121,2021/12/17 10:00:00+00,254.96,2022/01/19 10:00:00+00,330266000,201 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-21-0415,C-BLDG,C-TENUP
9452122,7119,2021/12/15 10:00:00+00,1175.04,2022/04/19 08:00:00+00,530091LF0,507 E MAIN ST,CLOSED,0,Tenant Upfit,,BN-21-0413,C-BLDG,C-TENUP
9452139,7102,2021/12/03 10:00:00+00,1099.35,2022/01/05 10:00:00+00,280084260,250 W MAIN ST 901,CLOSED,0,Interior Renovations,,BN-21-0396,B-CONVERT,B-INTREN
9452198,7043,2021/10/12 08:00:00+00,236.24,2022/02/09 10:00:00+00,290011000,420 W MAIN ST,EXPIRED,0,Addition,,BN-21-0337,C-BLDG,C-ADD
9452201,7040,2021/10/11 08:00:00+00,980.54,2021/11/05 08:00:00+00,100050000,1001 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-21-0334,C-BLDG,C-TENUP
9452211,7030,2021/10/04 08:00:00+00,368.84,2021/11/01 08:00:00+00,280001000,240 W MAIN ST STE 7,CLOSED,0,Tenant Upfit,,BN-21-0324,C-BLDG,C-TENUP
9452230,7011,2021/09/13 08:00:00+00,1512.68,2021/11/19 10:00:00+00,530162307,550 E WATER ST 500,EXPIRED,0,Interior Renovations,,BN-21-0305,B-CONVERT,B-INTREN
9452242,6999,2021/09/01 08:00:00+00,1022.04,2021/10/21 08:00:00+00,280001000,240 W MAIN ST STE 5-6,CLOSED,0,Tenant Upfit,,BN-21-0293,C-BLDG,C-TENUP
9452284,6957,2021/07/26 08:00:00+00,61.0,2021/08/02 08:00:00+00,320157000,705 W MAIN ST,ISSUE,0,Interior Demolition Only,,BN-21-0251,B-CONVERT,B-INTDEMO
9452294,6947,2021/07/20 08:00:00+00,0.0,,100050000,1001 W MAIN ST,CANCELLED,0,Interior Demolition Only,,BN-21-0241,B-CONVERT,B-INTDEMO
9452321,6920,2021/06/16 08:00:00+00,1876.82,2021/07/08 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Tenant Upfit,,BN-21-0214,C-BLDG,C-TENUP
9452326,6915,2021/06/15 08:00:00+00,124.24,2021/08/12 08:00:00+00,330226000,321 E MAIN ST STE B,CLOSED,0,Tenant Upfit,,BN-21-0209,C-BLDG,C-TENUP
9452339,6902,2021/05/27 08:00:00+00,384.14,2021/06/21 08:00:00+00,280061400,200 E WATER ST C-1,CLOSED,0,Tenant Upfit,,BN-21-0196,C-BLDG,C-TENUP
9452359,6882,2021/05/17 08:00:00+00,10885.46,2021/06/16 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-21-0175,C-BLDG,C-TENUP
9452360,6881,2021/05/17 08:00:00+00,3614.9,2021/06/16 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Tenant Upfit,,BN-21-0174,C-BLDG,C-TENUP
9452361,6880,2021/05/17 08:00:00+00,1616.72,2021/05/27 08:00:00+00,280001000,240 W MAIN ST,ISSUE,0,Tenant Upfit,,BN-21-0173,C-BLDG,C-TENUP
9452391,6850,2021/04/29 08:00:00+00,252.56,2021/05/13 08:00:00+00,280084130,250 W MAIN ST 505,CLOSED,0,Interior Renovations,,BN-21-0143,B-CONVERT,B-INTREN
